(23,9) = 2.385626186695470e-05 
(22,10) = 1.848223568367250e-05 
(21,11) = 1.332476659877970e-05 
(20,12) = 8.956036715959710e-06 
(19,13) = 5.117241521993910e-06 
(18,14) = 2.732429042669350e-06 
(17,15) = 1.367647915532130e-06 
(16,16) = 6.876818570455830e-07 
(15,17) = 3.491611615555700e-07 
(14,18) = 1.823578216156390e-07 
(13,19) = 9.640984543122330e-08 
(12,20) = 5.748457677259270e-08 
(11,21) = 4.054387661734530e-08 
(10,22) = 3.655378812508820e-08 
(9,23) = 3.616698301605030e-08 
(8,24) = 3.465870004644830e-08 
(7,25) = 2.710600669094840e-08 
(6,26) = 1.896618411204360e-08 
(5,27) = 1.127581755756670e-08 
(4,28) = 6.638189769947920e-09 
(3,29) = 4.376509242474840e-09 
(2,30) = 2.877814551200670e-09 
(1,31) = 1.993990441894610e-09 
(0,32) = 1.343552221207830e-09 
(33,0) = 2.130318753216680e-06 
(32,1) = 2.703087390091790e-06 
(31,2) = 3.798724683300320e-06 
(30,3) = 7.106438082277110e-06 
(29,4) = 1.015079417796880e-05 
(28,5) = 1.352257363763760e-05 
(27,6) = 1.669748663861250e-05 
(26,7) = 1.738661816665400e-05 
(25,8) = 1.679574646811220e-05 
(24,9) = 1.510868644675290e-05 
(23,10) = 1.157126269302670e-05 
(22,11) = 8.258088475966411e-06 
(21,12) = 5.505816653316690e-06 
(20,13) = 3.127143305116370e-06 
(19,14) = 1.662550786497440e-06 
(18,15) = 8.295923559147280e-07 
(17,16) = 4.160679292001410e-07 
(16,17) = 2.104052620797860e-07 
(15,18) = 1.087099292476570e-07 
(14,19) = 5.959003783348580e-08 
(13,20) = 3.527990479955330e-08 
(12,21) = 2.532248369380050e-08 
(11,22) = 2.124521761914670e-08 
(10,23) = 2.046115014207460e-08 
(9,24) = 1.970984052512960e-08 
(8,25) = 1.587414567160020e-08 
(7,26) = 1.176333518829870e-08 
(6,27) = 7.871917056127010e-09 
(5,28) = 4.776643725012930e-09 
(4,29) = 3.086116802781700e-09 
(3,30) = 2.161735120330350e-09 
(2,31) = 1.399978063879080e-09 
(1,32) = 9.470479707408459e-10 
(0,33) = 6.379134773499540e-10 
(34,0) = 1.336050842264620e-06 
(33,1) = 1.743415248615890e-06 
(32,2) = 2.456920447724430e-06 
(31,3) = 4.461814737522770e-06 
(30,4) = 6.244012759508890e-06 
(29,5) = 8.235924119757031e-06 
(28,6) = 1.009394028228680e-05 
(27,7) = 1.040362818335410e-05 
(26,8) = 9.916179320970539e-06 
(25,9) = 8.795152728410031e-06 
(24,10) = 7.278666461044930e-06 
(23,11) = 5.144216432186800e-06 
(22,12) = 3.400589449583700e-06 
(21,13) = 1.918457292984620e-06 
(20,14) = 1.014648416334020e-06 
(19,15) = 5.043293927609440e-07 
(18,16) = 2.521438627080730e-07 
(17,17) = 1.270199223519430e-07 
(16,18) = 6.506684607509480e-08 
(15,19) = 3.485391634631810e-08 
(14,20) = 2.083609650217010e-08 
(13,21) = 1.443464017309970e-08 
(12,22) = 1.231938834129480e-08 
(11,23) = 1.138200991297110e-08 
(10,24) = 1.094104799028010e-08 
(9,25) = 9.028908863276930e-09 
(8,26) = 7.012659627929040e-09 
(7,27) = 5.004972231399500e-09 
(6,28) = 3.351177816940230e-09 
(5,29) = 2.152856520705180e-09 
(4,30) = 1.483435894336350e-09 
(3,31) = 1.052790673691890e-09 
(2,32) = 6.703283228817620e-10 
(1,33) = 4.493622171607720e-10 
(0,34) = 3.021789127934260e-10 
(35,0) = 8.318181817871780e-07 
(34,1) = 1.110248304787490e-06 
(33,2) = 1.579846669827080e-06 
(32,3) = 2.816720409055660e-06 
(31,4) = 3.867335056822110e-06 
(30,5) = 5.036419357016650e-06 
(29,6) = 6.118365056801330e-06 
(28,7) = 6.247609986816720e-06 
(27,8) = 5.885073591553300e-06 
(26,9) = 5.151506838517250e-06 
(25,10) = 4.209410507036130e-06 
(24,11) = 3.218588154598800e-06 
(23,12) = 2.109998346847660e-06 
(22,13) = 1.181884001151930e-06 
(21,14) = 6.214040719520570e-07 
(20,15) = 3.074314635333530e-07 
(19,16) = 1.531220734903330e-07 
(18,17) = 7.683334095890811e-08 
(17,18) = 3.907962910743700e-08 
(16,19) = 2.056176536098960e-08 
(15,20) = 1.177386858144230e-08 
(14,21) = 8.011809526970631e-09 
(13,22) = 6.554811429633320e-09 
(12,23) = 6.278327268185830e-09 
(11,24) = 5.944155985626810e-09 
(10,25) = 4.989709008057430e-09 
(9,26) = 4.029569947372380e-09 
(8,27) = 3.038401067432300e-09 
(7,28) = 2.150945743152720e-09 
(6,29) = 1.488056216314210e-09 
(5,30) = 1.009487915617130e-09 
(4,31) = 7.162547461787560e-10 
(3,32) = 5.063996981956120e-10 
(2,33) = 3.189200963602790e-10 
(1,34) = 2.126808642043270e-10 
(0,35) = 1.419729183797480e-10 
(36,0) = 5.156869214463140e-07 
(35,1) = 7.003720841506710e-07 
(34,2) = 1.008917465887140e-06 
(33,3) = 1.781972784561710e-06 
(32,4) = 2.408733111501410e-06 
(31,5) = 3.094324716674480e-06 
(30,6) = 3.721203924381750e-06 
(29,7) = 3.765185318955300e-06 
(28,8) = 3.509141652106740e-06 
(27,9) = 3.034751000008290e-06 
(26,10) = 2.449260767246760e-06 
(25,11) = 1.851525285404280e-06 
(24,12) = 1.314490503085570e-06 
(23,13) = 7.311216965802160e-07 
(22,14) = 3.820059359524040e-07 
(21,15) = 1.879989335196050e-07 
(20,16) = 9.322374771199630e-08 
(19,17) = 4.658073329712660e-08 
(18,18) = 2.354543815546640e-08 
(17,19) = 1.221541788370430e-08 
(16,20) = 6.759815055013500e-09 
(15,21) = 4.301708893831340e-09 
(14,22) = 3.409017322718660e-09 
(13,23) = 3.173983653623090e-09 
(12,24) = 3.185232618884350e-09 
(11,25) = 2.686405821695770e-09 
(10,26) = 2.236892395479260e-09 
(9,27) = 1.768199871891890e-09 
(8,28) = 1.318847154238070e-09 
(7,29) = 9.503119016785070e-10 
(6,30) = 6.850088291856820e-10 
(5,31) = 4.811467223547680e-10 
(4,32) = 3.442321824176270e-10 
(3,33) = 2.417396356743010e-10 
(2,34) = 1.511517528750900e-10 
(1,35) = 1.001919834948620e-10 
(0,36) = 6.619914695263500e-11 
(37,0) = 3.191423853910390e-07 
(36,1) = 4.388620349467540e-07 
(35,2) = 6.400763795815051e-07 
(34,3) = 1.127144676444260e-06 
(33,4) = 1.506174577940230e-06 
(32,5) = 1.909896433714290e-06 
(31,6) = 2.272043327999630e-06 
(30,7) = 2.277568859335920e-06 
(29,8) = 2.101660898625500e-06 
(28,9) = 1.797366771072420e-06 
(27,10) = 1.433574031113420e-06 
(26,11) = 1.071378471131750e-06 
(25,12) = 7.528201060800710e-07 
(24,13) = 4.538704110153050e-07 
(23,14) = 2.357099977936850e-07 
(22,15) = 1.153577398358620e-07 
(21,16) = 5.692188524578800e-08 
(20,17) = 2.831216551819510e-08 
(19,18) = 1.422913273764310e-08 
(18,19) = 7.299233055900830e-09 
(17,20) = 3.932540233234170e-09 
(16,21) = 2.365860374115940e-09 
(15,22) = 1.724720760852940e-09 
(14,23) = 1.564718663651220e-09 
(13,24) = 1.559264633272700e-09 
(12,25) = 1.419780358828570e-09 
(11,26) = 1.203864617735590e-09 
(10,27) = 9.895723002015701e-10 
(9,28) = 7.742135766820730e-10 
(8,29) = 5.825840412230770e-10 
(7,30) = 4.325048343772430e-10 
(6,31) = 3.221892575524070e-10 
(5,32) = 2.301153765402510e-10 
