2  38  14  14 
2  37  15  15 
2  36  16  16 
2  35  17  17 
2  34  18  18 
2  33  19  19 
2  32  20  20 
2  31  21  21 
2  30  22  22 
2  29  23  23 
2  28  24  24 
1  24  28  24 
1  23  29  23 
1  22  30  22 
1  21  31  21 
1  20  32  20 
1  19  33  19 
1  18  34  18 
1  17  35  17 
1  16  36  16 
1  15  37  15 
1  14  38  14 
1  13  39  13 
1  12  40  12 
1  11  41  11 
1  10  42  10 
1  9  43  9 
1  8  44  8 
1  7  45  7 
1  6  46  6 
1  5  47  5 
1  4  48  4 
1  3  49  3 
1  2  50  2 
1  1  51  1 
2  52  1  1 
2  51  2  2 
2  50  3  3 
2  49  4  4 
2  48  5  5 
2  47  6  6 
2  46  7  7 
2  45  8  8 
2  44  9  9 
2  43  10  10 
2  42  11  11 
2  41  12  12 
2  40  13  13 
2  39  14  14 
2  38  15  15 
2  37  16  16 
2  36  17  17 
2  35  18  18 
2  34  19  19 
2  33  20  20 
2  32  21  21 
2  31  22  22 
2  30  23  23 
2  29  24  24 
1  24  29  24 
1  23  30  23 
1  22  31  22 
1  21  32  21 
1  20  33  20 
1  19  34  19 
1  18  35  18 
1  17  36  17 
1  16  37  16 
1  15  38  15 
1  14  39  14 
1  13  40  13 
1  12  41  12 
1  11  42  11 
1  10  43  10 
1  9  44  9 
1  8  45  8 
1  7  46  7 
1  6  47  6 
1  5  48  5 
1  4  49  4 
1  3  50  3 
1  2  51  2 
1  1  52  1 
2  53  1  1 
2  52  2  2 
2  51  3  3 
2  50  4  4 
2  49  5  5 
2  48  6  6 
2  47  7  7 
2  46  8  8 
2  45  9  9 
2  44  10  10 
2  43  11  11 
2  42  12  12 
2  41  13  13 
2  40  14  14 
2  39  15  15 
2  38  16  16 
2  37  17  17 
2  36  18  18 
2  35  19  19 
2  34  20  20 
2  33  21  21 
2  32  22  22 
2  31  23  23 
2  30  24  24 
1  24  30  24 
1  23  31  23 
1  22  32  22 
1  21  33  21 
1  20  34  20 
1  19  35  19 
1  18  36  18 
1  17  37  17 
1  16  38  16 
1  15  39  15 
1  14  40  14 
1  13  41  13 
1  12  42  12 
1  11  43  11 
1  10  44  10 
1  9  45  9 
1  8  46  8 
1  7  47  7 
1  6  48  6 
1  5  49  5 
1  4  50  4 
1  3  51  3 
1  2  52  2 
1  1  53  1 
2  54  1  1 
2  53  2  2 
2  52  3  3 
2  51  4  4 
2  50  5  5 
2  49  6  6 
2  48  7  7 
2  47  8  8 
2  46  9  9 
2  45  10  10 
2  44  11  11 
2  43  12  12 
2  42  13  13 
2  41  14  14 
2  40  15  15 
2  39  16  16 
2  38  17  17 
2  37  18  18 
2  36  19  19 
2  35  20  20 
2  34  21  21 
2  33  22  22 
2  32  23  23 
2  31  24  24 
1  24  31  24 
1  23  32  23 
1  22  33  22 
1  21  34  21 
1  20  35  20 
1  19  36  19 
1  18  37  18 
1  17  38  17 
1  16  39  16 
1  15  40  15 
1  14  41  14 
1  13  42  13 
1  12  43  12 
1  11  44  11 
1  10  45  10 
1  9  46  9 
1  8  47  8 
1  7  48  7 
1  6  49  6 
1  5  50  5 
1  4  51  4 
1  3  52  3 
1  2  53  2 
1  1  54  1 
2  55  1  1 
2  54  2  2 
2  53  3  3 
2  52  4  4 
2  51  5  5 
2  50  6  6 
2  49  7  7 
2  48  8  8 
2  47  9  9 
2  46  10  10 
2  45  11  11 
2  44  12  12 
2  43  13  13 
2  42  14  14 
2  41  15  15 
2  40  16  16 
2  39  17  17 
2  38  18  18 
2  37  19  19 
2  36  20  20 
2  35  21  21 
2  34  22  22 
2  33  23  23 
2  32  24  24 
1  24  32  24 
1  23  33  23 
1  22  34  22 
1  21  35  21 
1  20  36  20 
1  19  37  19 
1  18  38  18 
1  17  39  17 
1  16  40  16 
1  15  41  15 
1  14  42  14 
1  13  43  13 
1  12  44  12 
1  11  45  11 
1  10  46  10 
1  9  47  9 
1  8  48  8 
1  7  49  7 
1  6  50  6 
1  5  51  5 
1  4  52  4 
1  3  53  3 
1  2  54  2 
1  1  55  1 
2  56  1  1 
2  55  2  2 
2  54  3  3 
2  53  4  4 
2  52  5  5 
2  51  6  6 
2  50  7  7 
