2  37  50  6 
2  36  51  7 
2  35  52  8 
2  34  53  9 
2  33  54  10 
2  32  55  11 
2  31  56  12 
2  30  57  13 
2  29  58  14 
2  28  59  15 
2  27  60  16 
2  26  61  17 
2  25  62  18 
1  63  25  19 
1  62  26  18 
1  61  27  17 
1  60  28  16 
1  59  29  15 
1  58  30  14 
1  57  31  13 
1  56  32  12 
1  55  33  11 
1  54  34  10 
1  53  35  9 
1  52  36  8 
1  51  37  7 
1  50  38  6 
1  49  39  5 
2  39  49  5 
2  38  50  6 
2  37  51  7 
2  36  52  8 
2  35  53  9 
2  34  54  10 
2  33  55  11 
2  32  56  12 
2  31  57  13 
2  30  58  14 
2  29  59  15 
2  28  60  16 
2  27  61  17 
2  26  62  18 
2  25  63  19 
1  64  25  20 
1  63  26  19 
1  62  27  18 
1  61  28  17 
1  60  29  16 
1  59  30  15 
1  58  31  14 
1  57  32  13 
1  56  33  12 
1  55  34  11 
1  54  35  10 
1  53  36  9 
1  52  37  8 
1  51  38  7 
1  50  39  6 
1  49  40  5 
2  40  49  4 
2  39  50  5 
2  38  51  6 
2  37  52  7 
2  36  53  8 
2  35  54  9 
2  34  55  10 
2  33  56  11 
2  32  57  12 
2  31  58  13 
2  30  59  14 
2  29  60  15 
2  28  61  16 
2  27  62  17 
2  26  63  18 
2  25  64  19 
1  65  25  20 
1  64  26  19 
1  63  27  18 
1  62  28  17 
1  61  29  16 
1  60  30  15 
1  59  31  14 
1  58  32  13 
1  57  33  12 
1  56  34  11 
1  55  35  10 
1  54  36  9 
1  53  37  8 
1  52  38  7 
1  51  39  6 
1  50  40  5 
1  49  41  4 
2  41  49  4 
2  40  50  5 
2  39  51  6 
2  38  52  7 
2  37  53  8 
2  36  54  9 
2  35  55  10 
2  34  56  11 
2  33  57  12 
2  32  58  13 
2  31  59  14 
2  30  60  15 
2  29  61  16 
2  28  62  17 
2  27  63  18 
2  26  64  19 
2  25  65  20 
1  66  25  21 
1  65  26  20 
1  64  27  19 
1  63  28  18 
1  62  29  17 
1  61  30  16 
1  60  31  15 
1  59  32  14 
1  58  33  13 
1  57  34  12 
1  56  35  11 
1  55  36  10 
1  54  37  9 
1  53  38  8 
1  52  39  7 
1  51  40  6 
1  50  41  5 
1  49  42  4 
2  42  49  3 
2  41  50  4 
2  40  51  5 
2  39  52  6 
2  38  53  7 
2  37  54  8 
2  36  55  9 
2  35  56  10 
2  34  57  11 
2  33  58  12 
2  32  59  13 
2  31  60  14 
2  30  61  15 
2  29  62  16 
2  28  63  17 
2  27  64  18 
2  26  65  19 
2  25  66  20 
1  67  25  21 
1  66  26  20 
1  65  27  19 
1  64  28  18 
1  63  29  17 
1  62  30  16 
1  61  31  15 
1  60  32  14 
1  59  33  13 
1  58  34  12 
1  57  35  11 
1  56  36  10 
1  55  37  9 
1  54  38  8 
1  53  39  7 
1  52  40  6 
1  51  41  5 
1  50  42  4 
1  49  43  3 
2  43  49  3 
2  42  50  4 
2  41  51  5 
2  40  52  6 
2  39  53  7 
2  38  54  8 
2  37  55  9 
2  36  56  10 
2  35  57  11 
2  34  58  12 
2  33  59  13 
2  32  60  14 
2  31  61  15 
2  30  62  16 
2  29  63  17 
2  28  64  18 
2  27  65  19 
2  26  66  20 
2  25  67  21 
1  68  25  22 
1  67  26  21 
1  66  27  20 
1  65  28  19 
1  64  29  18 
1  63  30  17 
1  62  31  16 
1  61  32  15 
1  60  33  14 
1  59  34  13 
1  58  35  12 
1  57  36  11 
1  56  37  10 
1  55  38  9 
1  54  39  8 
1  53  40  7 
1  52  41  6 
1  51  42  5 
1  50  43  4 
1  49  44  3 
2  44  49  2 
2  43  50  3 
2  42  51  4 
2  41  52  5 
2  40  53  6 
2  39  54  7 
2  38  55  8 
2  37  56  9 
2  36  57  10 
2  35  58  11 
2  34  59  12 
2  33  60  13 
2  32  61  14 
2  31  62  15 
2  30  63  16 
2  29  64  17 
2  28  65  18 
2  27  66  19 
2  26  67  20 
2  25  68  21 
1  69  25  22 
1  68  26  21 
1  67  27  20 
1  66  28  19 
1  65  29  18 
1  64  30  17 
1  63  31  16 
1  62  32  15 
1  61  33  14 
1  60  34  13 
1  59  35  12 
1  58  36  11 
1  57  37  10 
1  56  38  9 
1  55  39  8 
1  54  40  7 
1  53  41  6 
1  52  42  5 
1  51  43  4 
1  50  44  3 
1  49  45  2 
2  45  49  2 
2  44  50  3 
2  43  51  4 
2  42  52  5 
2  41  53  6 
2  40  54  7 
2  39  55  8 
2  38  56  9 
2  37  57  10 
2  36  58  11 
2  35  59  12 
2  34  60  13 
2  33  61  14 
2  32  62  15 
2  31  63  16 
2  30  64  17 
2  29  65  18 
2  28  66  19 
2  27  67  20 
2  26  68  21 
2  25  69  22 
1  70  25  23 
1  69  26  22 
1  68  27  21 
1  67  28  20 
1  66  29  19 
1  65  30  18 
1  64  31  17 
1  63  32  16 
1  62  33  15 
1  61  34  14 
1  60  35  13 
1  59  36  12 
1  58  37  11 
1  57  38  10 
1  56  39  9 
1  55  40  8 
1  54  41  7 
1  53  42  6 
1  52  43  5 
1  51  44  4 
1  50  45  3 
1  49  46  2 
2  46  49  1 
2  45  50  2 
2  44  51  3 
2  43  52  4 
2  42  53  5 
2  41  54  6 
2  40  55  7 
2  39  56  8 
2  38  57  9 
2  37  58  10 
2  36  59  11 
2  35  60  12 
2  34  61  13 
2  33  62  14 
2  32  63  15 
2  31  64  16 
2  30  65  17 
2  29  66  18 
2  28  67  19 
2  27  68  20 
2  26  69  21 
2  25  70  22 
1  71  25  23 
1  70  26  22 
1  69  27  21 
1  68  28  20 
1  67  29  19 
1  66  30  18 
1  65  31  17 
1  64  32  16 
1  63  33  15 
1  62  34  14 
1  61  35  13 
1  60  36  12 
1  59  37  11 
1  58  38  10 
1  57  39  9 
1  56  40  8 
1  55  41  7 
1  54  42  6 
1  53  43  5 
1  52  44  4 
1  51  45  3 
1  50  46  2 
1  49  47  1 
2  47  49  1 
2  46  50  2 
2  45  51  3 
2  44  52  4 
2  43  53  5 
2  42  54  6 
2  41  55  7 
2  40  56  8 
2  39  57  9 
2  38  58  10 
2  37  59  11 
2  36  60  12 
2  35  61  13 
2  34  62  14 
2  33  63  15 
2  32  64  16 
2  31  65  17 
2  30  66  18 
2  29  67  19 
2  28  68  20 
2  27  69  21 
2  26  70  22 
2  25  71  23 
-1
