(25,10) = 2.674088223549870e-14 
(24,11) = 3.336483350184530e-14 
(23,12) = 3.838055718722230e-14 
(22,13) = 4.041185616701390e-14 
(21,14) = 4.300230542777340e-14 
(20,15) = 4.639308538910610e-14 
(19,16) = 5.105553253223650e-14 
(18,17) = 5.801529780982100e-14 
(17,18) = 6.103090089318820e-14 
(16,19) = 5.241511752309790e-14 
(15,20) = 4.703357191949260e-14 
(14,21) = 4.329806034488200e-14 
(13,22) = 4.051737212679740e-14 
(12,23) = 3.837415636808210e-14 
(11,24) = 3.329420540279870e-14 
(10,25) = 2.664606958541530e-14 
(9,26) = 2.141738430706920e-14 
(8,27) = 1.554652774673350e-14 
(7,28) = 1.006001727615200e-14 
(6,29) = 5.710811079827350e-15 
(5,30) = 2.505709280368220e-15 
(4,31) = 9.178399790938780e-16 
(3,32) = 2.694807609703210e-16 
(2,33) = 3.300872776335850e-17 
(1,34) = 2.698808013332370e-18 
(0,35) = 1.104585821887450e-19 
(36,0) = 1.376901366845510e-19 
(35,1) = 3.360151612928970e-18 
(34,2) = 4.104749891867680e-17 
(33,3) = 3.346941693282150e-16 
(32,4) = 1.138532343474200e-15 
(31,5) = 3.104186795772970e-15 
(30,6) = 7.065491894055460e-15 
(29,7) = 1.242963325554510e-14 
(28,8) = 1.918112503600710e-14 
(27,9) = 2.638386905071370e-14 
(26,10) = 3.276809945606920e-14 
(25,11) = 4.085843112557290e-14 
(24,12) = 5.113904085911860e-14 
(23,13) = 5.365689735100350e-14 
(22,14) = 5.681594062251320e-14 
(21,15) = 6.086432932615300e-14 
(20,16) = 6.625888790261590e-14 
(19,17) = 7.398663731783340e-14 
(18,18) = 8.478468891645600e-14 
(17,19) = 7.690788656769180e-14 
(16,20) = 6.754570333506740e-14 
(15,21) = 6.147856100157650e-14 
(14,22) = 5.708015145570980e-14 
(13,23) = 5.372111860808310e-14 
(12,24) = 5.108257091000240e-14 
(11,25) = 4.074505920508210e-14 
(10,26) = 3.263433537916260e-14 
(9,27) = 2.624862499967470e-14 
(8,28) = 1.906613143712640e-14 
(7,29) = 1.234583369253810e-14 
(6,30) = 7.013236708108740e-15 
(5,31) = 3.079387304769270e-15 
(4,32) = 1.128818706680940e-15 
(3,33) = 3.316736476344580e-16 
(2,34) = 4.065802609886410e-17 
(1,35) = 3.326806872714950e-18 
(0,36) = 1.362675353230240e-19 
(37,0) = 1.700164302742580e-19 
(36,1) = 4.145843879528120e-18 
(35,2) = 5.060588520571690e-17 
(34,3) = 4.123070954325180e-16 
(33,4) = 1.401452799906130e-15 
(32,5) = 3.818017265964480e-15 
(31,6) = 8.683482933890529e-15 
(30,7) = 1.526440824608920e-14 
(29,8) = 2.353799057218430e-14 
(28,9) = 3.235278764609440e-14 
(27,10) = 4.015142581176160e-14 
(26,11) = 5.002553581736350e-14 
(25,12) = 6.256051285405420e-14 
(24,13) = 7.139512743198730e-14 
(23,14) = 7.528550959857600e-14 
(22,15) = 8.017627105729210e-14 
(21,16) = 8.652686634663320e-14 
(20,17) = 9.523524780947170e-14 
(19,18) = 1.082509973696010e-13 
(18,19) = 1.139197962442760e-13 
(17,20) = 9.778430960292810e-14 
(16,21) = 8.772709390881541e-14 
(15,22) = 8.073505401971609e-14 
(14,23) = 7.549203984878530e-14 
(13,24) = 7.139312814952139e-14 
(12,25) = 6.243910629694971e-14 
(11,26) = 4.985394946045810e-14 
(10,27) = 3.996560194511240e-14 
(9,28) = 3.217139946216070e-14 
(8,29) = 2.338653845976070e-14 
(7,30) = 1.515521091345060e-14 
(6,31) = 8.615849752833920e-15 
(5,32) = 3.786076403096560e-15 
